train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.764	0.6785714	0.822748	0.76594388	32.08659744	122.68755341	0.3706303	-1.0	-1.0	-1.0	-1.0	112.36748314	500.0	0.0	1.0
0.57200003	0.2857143	0.741812	0.46970663	148.45199585	273.08795166	-0.20585386	-1.0	-1.0	-1.0	-1.0	213.88993168	434.0	1.0	1.0
0.54400003	0.5714286	0.694	0.67857143	121.03648376	213.21286011	0.0	-1.0	-1.0	-1.0	-1.0	290.69771981	147.0	2.0	1.0
0.59200001	0.32142857	0.73376	0.5653699	132.28892517	208.96774292	-0.12351232	-1.0	-1.0	-1.0	-1.0	373.33764076	232.0	3.0	1.0
0.56400001	0.5714286	0.710832	0.69260204	76.38879395	106.04698181	0.0	-1.0	-1.0	-1.0	-1.0	469.76685858	468.0	4.0	1.0
0.60399997	0.42857143	0.670588	0.55612245	67.34516907	62.46514511	0.08064778	-1.0	-1.0	-1.0	-1.0	568.95013428	500.0	5.0	1.0
0.42399999	0.32142857	0.49	0.49107143	217.41369629	332.33670044	0.0	-1.0	-1.0	-1.0	-1.0	639.55047083	45.0	6.0	1.0
0.55199999	0.53571427	0.753204	0.67442602	56.98955536	58.83670425	-0.05210317	-1.0	-1.0	-1.0	-1.0	739.60632539	500.0	7.0	1.0
0.54581672	0.2962963	0.49203187	0.47222222	187.57841492	314.47747803	0.0	-1.0	-1.0	-1.0	-1.0	820.44425678	106.0	8.0	1.0
0.52589643	0.5925926	0.69223108	0.69444444	186.89247131	250.90763855	0.0	-1.0	-1.0	-1.0	-1.0	903.12608147	235.0	9.0	1.0
