train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.99230766	0.66666669	0.99579882	0.74444444	1.32539058	73.67582703	0.52510503	-1.0	-1.0	-1.0	-1.0	55.70608234	500.0	0.0	1.0
0.74615383	0.46666667	0.78565089	0.58222222	56.92671967	208.52911377	0.23145502	-1.0	-1.0	-1.0	-1.0	87.67657518	185.0	1.0	1.0
0.42307693	0.40000001	0.53029586	0.55	98.845047	225.68460083	0.0	-1.0	-1.0	-1.0	-1.0	113.32313609	70.0	2.0	1.0
0.40769231	0.40000001	0.52377219	0.55	125.47644043	270.21429443	0.0	-1.0	-1.0	-1.0	-1.0	137.69612217	61.0	3.0	1.0
1.0	0.53333336	1.0	0.70111111	0.09987251	89.87833405	0.31081081	-1.0	-1.0	-1.0	-1.0	182.41376066	410.0	4.0	1.0
0.51908398	0.35714287	0.53053435	0.51785714	203.07252502	390.10430908	0.0	-1.0	-1.0	-1.0	-1.0	213.70877457	174.0	5.0	1.0
0.28244275	0.35714287	0.52480916	0.51785714	166.92883301	300.49142456	0.0	-1.0	-1.0	-1.0	-1.0	238.22750258	43.0	6.0	1.0
0.58015269	0.35714287	0.54264029	0.51785714	65.79798126	231.49763489	0.0	-1.0	-1.0	-1.0	-1.0	266.5402143	95.0	7.0	1.0
0.32061067	0.35714287	0.52480916	0.51785714	180.92208862	275.14929199	0.0	-1.0	-1.0	-1.0	-1.0	290.98473334	34.0	8.0	1.0
0.66412216	0.35714287	0.57154303	0.52933673	39.6709938	194.99038696	0.0	-1.0	-1.0	-1.0	-1.0	317.36474705	83.0	9.0	1.0
