train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.64027148	0.36000001	0.35067873	0.5	738.36083984	584.66693115	0.0	-1.0	-1.0	-1.0	-1.0	46.70912266	6.0	0.0	1.0
0.71040726	0.68000001	0.70874368	0.58333333	270.49981689	224.353302	0.27216553	-1.0	-1.0	-1.0	-1.0	117.60766935	254.0	1.0	1.0
0.77878106	0.73469388	0.8130258	0.64522059	279.26864624	317.13607788	0.3740423	-1.0	-1.0	-1.0	-1.0	207.64286828	409.0	2.0	1.0
0.65011287	0.65306121	0.68366973	0.51470588	364.91720581	457.51992798	0.0	-1.0	-1.0	-1.0	-1.0	276.32111454	237.0	3.0	1.0
0.72911966	0.63265306	0.80887546	0.56433824	295.32727051	184.9455719	0.070014	-1.0	-1.0	-1.0	-1.0	369.38697505	500.0	4.0	1.0
0.76749438	0.77551019	0.80789456	0.74310662	120.90901947	119.15257263	0.48223354	-1.0	-1.0	-1.0	-1.0	471.31954718	500.0	5.0	1.0
0.76523703	0.69387758	0.75935419	0.57261029	175.60157776	220.57374573	0.25245931	-1.0	-1.0	-1.0	-1.0	569.75601077	500.0	6.0	1.0
0.72460496	0.77551019	0.72013615	0.69117647	217.11404419	181.73580933	0.51249771	-1.0	-1.0	-1.0	-1.0	642.97165442	290.0	7.0	1.0
0.57787812	0.34693879	0.35214447	0.5	1483.56896973	2108.74511719	0.0	-1.0	-1.0	-1.0	-1.0	686.07368183	6.0	8.0	1.0
0.73363429	0.67346936	0.71836035	0.56944444	229.91812134	284.24526978	0.27071397	-1.0	-1.0	-1.0	-1.0	785.8337996	489.0	9.0	1.0
