train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.625	0.66666669	0.70549418	0.66666667	230.87394714	171.154953	0.4472136	-1.0	-1.0	-1.0	-1.0	84.45921588	222.0	0.0	1.0
0.58653843	0.70833331	0.58144185	0.70833333	287.86917114	226.16716003	0.51298918	-1.0	-1.0	-1.0	-1.0	163.41330314	190.0	1.0	1.0
0.53110045	0.69565219	0.79592958	0.70833333	382.6239624	243.24290466	0.50460839	-1.0	-1.0	-1.0	-1.0	252.32234097	345.0	2.0	1.0
0.59330142	0.78260869	0.73597216	0.79166667	300.90072632	235.58370972	0.63327851	-1.0	-1.0	-1.0	-1.0	338.41682148	322.0	3.0	1.0
0.43062201	0.56521738	0.57726471	0.54545455	490.66583252	488.03659058	0.22268089	-1.0	-1.0	-1.0	-1.0	419.73386455	259.0	4.0	1.0
0.44976076	0.52173913	0.63985486	0.52272727	424.90802002	330.92706299	0.0	-1.0	-1.0	-1.0	-1.0	488.28979182	168.0	5.0	1.0
0.50239235	0.69565219	0.59295804	0.70454545	420.95089722	302.58605957	0.47923384	-1.0	-1.0	-1.0	-1.0	573.73586202	409.0	6.0	1.0
0.46889952	0.56521738	0.62233007	0.54545455	430.7940979	389.58084106	0.22268089	-1.0	-1.0	-1.0	-1.0	645.80953693	253.0	7.0	1.0
0.48803827	0.65217394	0.78792839	0.65151515	395.14849854	275.04690552	0.3030303	-1.0	-1.0	-1.0	-1.0	718.41783476	247.0	8.0	1.0
0.52631581	0.60869563	0.60639637	0.59090909	334.98242188	290.23999023	0.32232919	-1.0	-1.0	-1.0	-1.0	788.14758873	201.0	9.0	1.0
