9.848510742187500000e+00,4.548680782318115234e+00
9.859507560729980469e+00,4.539536952972412109e+00
9.850422859191894531e+00,4.542356967926025391e+00
9.845587730407714844e+00,4.543511867523193359e+00
9.851631164550781250e+00,4.542121410369873047e+00
9.837031364440917969e+00,4.553499221801757812e+00
9.831676483154296875e+00,4.553088188171386719e+00
9.834230422973632812e+00,4.556229114532470703e+00
9.830652236938476562e+00,4.556729316711425781e+00
9.886245727539062500e+00,4.512419700622558594e+00
9.879034042358398438e+00,4.522425651550292969e+00
9.882185935974121094e+00,4.521085262298583984e+00
4.059180736541748047e+00,1.232653427124023438e+01
1.582977056503295898e+00,1.696036529541015625e+01
1.583036422729492188e+00,1.696010017395019531e+01
1.583123326301574707e+00,1.696015357971191406e+01
1.590614318847656250e+00,1.695250511169433594e+01
1.583512902259826660e+00,1.696266174316406250e+01
4.577428817749023438e+00,1.230233669281005859e+01
4.563513755798339844e+00,1.223666667938232422e+01
1.096306514739990234e+01,5.025489330291748047e+00
1.122391223907470703e+01,4.815561771392822266e+00
1.123669910430908203e+01,4.839694499969482422e+00
1.117950534820556641e+01,4.903866767883300781e+00
1.120310878753662109e+01,4.923902034759521484e+00
1.120679473876953125e+01,4.692277431488037109e+00
1.122668361663818359e+01,4.676718711853027344e+00
8.889348030090332031e+00,-1.742429256439208984e+00
8.898009300231933594e+00,-1.740619063377380371e+00
8.568723678588867188e+00,-1.795644164085388184e+00
8.547570228576660156e+00,-1.787942409515380859e+00
8.534094810485839844e+00,-1.799483418464660645e+00
1.094059848785400391e+01,5.017336845397949219e+00
1.094265842437744141e+01,5.028027534484863281e+00
1.093720245361328125e+01,5.024994850158691406e+00
1.093007278442382812e+01,5.037207126617431641e+00
1.102546405792236328e+01,5.025518894195556641e+00
4.433331012725830078e+00,1.284697818756103516e+01
4.456468582153320312e+00,1.285874080657958984e+01
4.434624195098876953e+00,1.285541057586669922e+01
4.446539402008056641e+00,1.287581062316894531e+01
4.455611228942871094e+00,1.288217926025390625e+01
-6.296837329864501953e+00,1.039367198944091797e+00
-6.255770683288574219e+00,1.066432356834411621e+00
4.449030399322509766e+00,1.287997150421142578e+01
4.450711727142333984e+00,1.288209819793701172e+01
1.234992980957031250e+01,2.292470550537109375e+01
1.234779739379882812e+01,2.293027114868164062e+01
4.424155235290527344e+00,1.284309959411621094e+01
4.447665691375732422e+00,1.286541080474853516e+01
4.418767452239990234e+00,1.284752559661865234e+01
4.436073780059814453e+00,1.285977840423583984e+01
7.907293319702148438e+00,-2.755117177963256836e+00
7.906563758850097656e+00,-2.755594491958618164e+00
7.907013416290283203e+00,-2.754266262054443359e+00
4.587558746337890625e+00,1.227557277679443359e+01
4.552096843719482422e+00,1.227458858489990234e+01
6.440571308135986328e+00,9.924503326416015625e+00
6.414596080780029297e+00,9.939132690429687500e+00
6.437575340270996094e+00,9.937003135681152344e+00
1.132610130310058594e+01,5.165272712707519531e+00
1.128132629394531250e+01,5.121184825897216797e+00
1.125935935974121094e+01,5.129681587219238281e+00
9.824048995971679688e+00,1.730427360534667969e+01
9.841780662536621094e+00,1.731974792480468750e+01
5.737710952758789062e+00,1.003732299804687500e+01
5.508227825164794922e+00,1.004559898376464844e+01
5.462842464447021484e+00,1.002081871032714844e+01
9.379431724548339844e+00,9.302719116210937500e+00
8.729949951171875000e+00,9.551810264587402344e+00
8.705626487731933594e+00,9.526287078857421875e+00
8.684463500976562500e+00,9.523313522338867188e+00
4.706184864044189453e+00,1.190066623687744141e+01
4.802615165710449219e+00,1.187844657897949219e+01
4.794665336608886719e+00,1.182558345794677734e+01
4.715443611145019531e+00,1.195701885223388672e+01
7.905074596405029297e+00,9.672572135925292969e+00
7.915002346038818359e+00,9.664558410644531250e+00
7.918524265289306641e+00,9.672225952148437500e+00
1.110469532012939453e+01,6.526794433593750000e+00
1.111658000946044922e+01,6.560032844543457031e+00
6.888875007629394531e+00,9.671658515930175781e+00
6.912745475769042969e+00,9.643772125244140625e+00
6.885008335113525391e+00,9.652751922607421875e+00
4.073968887329101562e+00,1.234411430358886719e+01
4.106395721435546875e+00,1.235472488403320312e+01
4.102967739105224609e+00,1.236076545715332031e+01
4.090161323547363281e+00,1.232641506195068359e+01
4.140943050384521484e+00,1.235142421722412109e+01
1.709153175354003906e+01,1.031803607940673828e+01
1.710159301757812500e+01,1.032808780670166016e+01
6.766986370086669922e+00,1.072150993347167969e+01
6.787954807281494141e+00,1.065109920501708984e+01
7.084170818328857422e+00,1.073132801055908203e+01
7.109942913055419922e+00,1.074485397338867188e+01
6.719277858734130859e+00,1.033729553222656250e+01
6.699361324310302734e+00,1.027744770050048828e+01
6.911310195922851562e+00,9.960036277770996094e+00
6.946121692657470703e+00,9.930282592773437500e+00
6.557920455932617188e+00,9.301393508911132812e+00
6.551277637481689453e+00,9.320520401000976562e+00
4.044215202331542969e+00,1.239612960815429688e+01
4.054883956909179688e+00,1.236790847778320312e+01
6.622057914733886719e+00,1.031610488891601562e+01
6.588959693908691406e+00,1.034610176086425781e+01
6.768677711486816406e+00,1.095942211151123047e+01
6.792137622833251953e+00,1.095190429687500000e+01
6.869496822357177734e+00,1.063601303100585938e+01
6.846630573272705078e+00,1.065119743347167969e+01
4.254182338714599609e+00,1.213747119903564453e+01
4.271416664123535156e+00,1.216434478759765625e+01
7.106289863586425781e+00,1.068035793304443359e+01
7.100026607513427734e+00,1.070361423492431641e+01
3.980481863021850586e+00,1.211761379241943359e+01
3.963223695755004883e+00,1.213585376739501953e+01
7.336276054382324219e+00,1.081165409088134766e+01
7.335848331451416016e+00,1.082181167602539062e+01
4.061164855957031250e+00,1.230609607696533203e+01
4.090984344482421875e+00,1.229405403137207031e+01
6.942872524261474609e+00,9.970641136169433594e+00
6.928563117980957031e+00,9.980829238891601562e+00
6.826399326324462891e+00,1.033501243591308594e+01
6.815332412719726562e+00,1.034304618835449219e+01
1.028019046783447266e+01,2.333411931991577148e+00
1.028445720672607422e+01,2.337787389755249023e+00
4.022585868835449219e+00,1.239742183685302734e+01
4.051778793334960938e+00,1.237840080261230469e+01
3.879361391067504883e+00,1.215105056762695312e+01
3.894488573074340820e+00,1.214654064178466797e+01
4.088833332061767578e+00,1.236098098754882812e+01
4.054605484008789062e+00,1.234875774383544922e+01
-6.940762519836425781e+00,1.545217514038085938e+00
4.095829010009765625e+00,1.234110069274902344e+01
4.047503471374511719e+00,1.235681533813476562e+01
3.934377193450927734e+00,1.216586971282958984e+01
3.962487220764160156e+00,1.217677307128906250e+01
7.960686206817626953e+00,9.243144035339355469e+00
7.983805179595947266e+00,9.195980072021484375e+00
7.922410488128662109e+00,9.153683662414550781e+00
7.977425098419189453e+00,9.204831123352050781e+00
