train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.41717792	0.45945945	0.46932515	0.5	1147.55212402	1466.12854004	0.0	-1.0	-1.0	-1.0	-1.0	72.79214454	372.0	0.0	1.0
0.30981594	0.45945945	0.46932515	0.5	1631.61096191	1765.64880371	0.0	-1.0	-1.0	-1.0	-1.0	115.29003453	103.0	1.0	1.0
0.37423313	0.45945945	0.46932515	0.5	1298.7166748	1520.77697754	0.0	-1.0	-1.0	-1.0	-1.0	172.70169973	250.0	2.0	1.0
0.3792049	0.47222221	0.46788991	0.5	1318.13330078	1536.60742188	0.0	-1.0	-1.0	-1.0	-1.0	229.53676224	247.0	3.0	1.0
0.30275229	0.47222221	0.46788991	0.5	1555.10473633	1692.90661621	0.0	-1.0	-1.0	-1.0	-1.0	275.60818195	125.0	4.0	1.0
0.28440368	0.47222221	0.46788991	0.5	1819.66174316	2012.70056152	0.0	-1.0	-1.0	-1.0	-1.0	309.63923764	10.0	5.0	1.0
0.36391437	0.47222221	0.46788991	0.5	1382.57287598	1555.28076172	0.0	-1.0	-1.0	-1.0	-1.0	366.1148181	243.0	6.0	1.0
0.35474005	0.47222221	0.46788991	0.5	1307.77038574	1627.85290527	0.0	-1.0	-1.0	-1.0	-1.0	429.89953804	314.0	7.0	1.0
0.35168195	0.47222221	0.46788991	0.5	1463.53845215	1609.9473877	0.0	-1.0	-1.0	-1.0	-1.0	476.22818136	143.0	8.0	1.0
0.29969418	0.47222221	0.46788991	0.5	1598.37817383	1650.59179688	0.0	-1.0	-1.0	-1.0	-1.0	522.86194491	142.0	9.0	1.0
