train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81447965	0.72000003	0.79157112	0.63888889	185.45756531	285.4442749	0.39317855	-1.0	-1.0	-1.0	-1.0	138.2170887	174.0	0.0	1.0
0.76244342	0.72000003	0.7385547	0.61111111	185.58178711	284.85479736	0.39317855	-1.0	-1.0	-1.0	-1.0	267.51185322	143.0	1.0	1.0
0.89841986	0.63265306	0.72253362	0.7109375	158.45802307	734.59875488	0.41609112	-1.0	-1.0	-1.0	-1.0	431.14198112	500.0	2.0	1.0
0.55530477	0.34693879	0.35214447	0.5	1342.89233398	2344.17211914	0.0	-1.0	-1.0	-1.0	-1.0	547.75915742	6.0	3.0	1.0
0.57562077	0.34693879	0.35214447	0.5	1396.45043945	2315.77270508	0.0	-1.0	-1.0	-1.0	-1.0	670.97213888	17.0	4.0	1.0
0.57336342	0.34693879	0.35214447	0.5	1539.24890137	2287.27368164	0.0	-1.0	-1.0	-1.0	-1.0	793.59397793	7.0	5.0	1.0
0.67945826	0.34693879	0.35214447	0.5	687.18383789	1270.48059082	0.0	-1.0	-1.0	-1.0	-1.0	904.61838818	41.0	6.0	1.0
0.62979686	0.34693879	0.35214447	0.5	1911.83813477	3442.38647461	0.0	-1.0	-1.0	-1.0	-1.0	1053.24754071	323.0	7.0	1.0
0.57787812	0.34693879	0.35214447	0.5	1348.23974609	2326.75024414	0.0	-1.0	-1.0	-1.0	-1.0	1173.02555895	6.0	8.0	1.0
0.73589164	0.69387758	0.71100744	0.59722222	195.30671692	226.55526733	0.33514003	-1.0	-1.0	-1.0	-1.0	1299.08956075	80.0	9.0	1.0
