5.125257492065429688e+00,5.940502166748046875e+00
5.672284603118896484e+00,5.669432640075683594e+00
5.582432746887207031e+00,5.303205013275146484e+00
5.634460926055908203e+00,5.218926906585693359e+00
5.582165718078613281e+00,5.221670150756835938e+00
5.707988739013671875e+00,5.087676525115966797e+00
5.959122657775878906e+00,5.395359039306640625e+00
5.765220165252685547e+00,5.200622081756591797e+00
5.725304126739501953e+00,5.195224761962890625e+00
5.595623493194580078e+00,5.185503959655761719e+00
5.615566253662109375e+00,5.026344776153564453e+00
5.725916385650634766e+00,6.708753108978271484e+00
5.258883953094482422e+00,5.574644565582275391e+00
5.456522464752197266e+00,5.024736881256103516e+00
5.541079044342041016e+00,5.210082054138183594e+00
5.250160217285156250e+00,4.891685009002685547e+00
5.217797756195068359e+00,5.097393512725830078e+00
5.085019588470458984e+00,5.742561340332031250e+00
5.100701808929443359e+00,5.146914958953857422e+00
5.197673320770263672e+00,5.766984939575195312e+00
4.947992801666259766e+00,5.414406776428222656e+00
5.177539825439453125e+00,5.185807228088378906e+00
5.383594989776611328e+00,6.862047195434570312e+00
4.881126880645751953e+00,5.203303337097167969e+00
4.688538074493408203e+00,5.231911182403564453e+00
5.087771415710449219e+00,5.634712696075439453e+00
4.823424339294433594e+00,5.542761325836181641e+00
5.035890579223632812e+00,5.853738307952880859e+00
4.996572971343994141e+00,5.515841484069824219e+00
5.127608776092529297e+00,5.873638153076171875e+00
4.518271923065185547e+00,5.341466426849365234e+00
4.912316322326660156e+00,5.707611560821533203e+00
4.378602981567382812e+00,5.680696964263916016e+00
4.943848133087158203e+00,5.918438911437988281e+00
4.471660137176513672e+00,5.639633655548095703e+00
4.695140361785888672e+00,5.650420665740966797e+00
5.044430732727050781e+00,6.832736968994140625e+00
4.480069637298583984e+00,5.966461658477783203e+00
5.041723728179931641e+00,6.395885944366455078e+00
4.284550189971923828e+00,6.095800399780273438e+00
4.580535888671875000e+00,6.464636802673339844e+00
4.822436809539794922e+00,6.528497695922851562e+00
4.856240749359130859e+00,6.303645610809326172e+00
4.778649806976318359e+00,6.505037784576416016e+00
4.907114982604980469e+00,5.905604362487792969e+00
4.672533512115478516e+00,6.436635971069335938e+00
4.789879322052001953e+00,6.575977802276611328e+00
4.730868816375732422e+00,6.499451637268066406e+00
4.860708236694335938e+00,6.695481300354003906e+00
4.552965641021728516e+00,6.307858467102050781e+00
4.535722255706787109e+00,6.261381626129150391e+00
4.501019001007080078e+00,5.981511592864990234e+00
4.844775199890136719e+00,6.105112075805664062e+00
4.860980987548828125e+00,6.160237789154052734e+00
4.892323493957519531e+00,6.550029754638671875e+00
4.864778041839599609e+00,6.367127418518066406e+00
4.897013187408447266e+00,5.862193584442138672e+00
4.750624656677246094e+00,6.526716709136962891e+00
4.875473022460937500e+00,5.983863830566406250e+00
5.224715709686279297e+00,6.674026489257812500e+00
5.027305126190185547e+00,6.325722694396972656e+00
4.957474708557128906e+00,6.376915454864501953e+00
5.266335964202880859e+00,6.667910575866699219e+00
5.073540687561035156e+00,6.616119861602783203e+00
5.135182857513427734e+00,6.344402313232421875e+00
5.327733993530273438e+00,6.653474807739257812e+00
5.333797931671142578e+00,6.817186355590820312e+00
5.632490634918212891e+00,6.754261970520019531e+00
5.306285381317138672e+00,6.541747570037841797e+00
5.472210884094238281e+00,6.505271434783935547e+00
5.796599864959716797e+00,6.597353935241699219e+00
5.389198303222656250e+00,6.540208816528320312e+00
6.120247840881347656e+00,6.373559951782226562e+00
5.937723636627197266e+00,6.815513134002685547e+00
5.877775192260742188e+00,6.548513412475585938e+00
6.356953144073486328e+00,6.535665035247802734e+00
6.456655025482177734e+00,6.032120704650878906e+00
6.151925563812255859e+00,6.467591762542724609e+00
6.453127861022949219e+00,6.176299095153808594e+00
6.218021869659423828e+00,6.155764579772949219e+00
6.358576297760009766e+00,6.091485023498535156e+00
6.309824943542480469e+00,5.855109691619873047e+00
6.248772144317626953e+00,5.923045635223388672e+00
6.477974414825439453e+00,5.966198444366455078e+00
6.121148109436035156e+00,5.843638420104980469e+00
5.557532787322998047e+00,6.200210094451904297e+00
6.071618080139160156e+00,5.895871639251708984e+00
6.233954906463623047e+00,5.752117156982421875e+00
5.912824153900146484e+00,5.332807540893554688e+00
6.255300998687744141e+00,5.528165340423583984e+00
6.204725265502929688e+00,5.499237060546875000e+00
6.293848037719726562e+00,5.493402957916259766e+00
6.252315521240234375e+00,5.591466903686523438e+00
6.282890796661376953e+00,5.665998458862304688e+00
6.159337997436523438e+00,5.648184299468994141e+00
6.074210643768310547e+00,5.649742126464843750e+00
6.042388439178466797e+00,5.335637092590332031e+00
6.231620788574218750e+00,5.647124290466308594e+00
6.026968955993652344e+00,5.513524055480957031e+00
6.250194549560546875e+00,5.731335639953613281e+00
6.136918544769287109e+00,5.409461498260498047e+00
6.234334468841552734e+00,5.604603767395019531e+00
6.164216995239257812e+00,5.567746639251708984e+00
6.138029098510742188e+00,5.741106510162353516e+00
6.053322792053222656e+00,5.469061374664306641e+00
6.079229831695556641e+00,5.468915939331054688e+00
6.195995807647705078e+00,5.736084938049316406e+00
6.058138847351074219e+00,5.615229606628417969e+00
6.120068550109863281e+00,5.613827705383300781e+00
5.943531036376953125e+00,5.796137332916259766e+00
6.022047996520996094e+00,5.765330791473388672e+00
6.320032119750976562e+00,5.830480575561523438e+00
6.157001018524169922e+00,5.826977252960205078e+00
6.025340557098388672e+00,6.097210407257080078e+00
5.931389331817626953e+00,5.759973526000976562e+00
5.893589973449707031e+00,5.962949275970458984e+00
