train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.41666666	0.35714287	0.60601852	0.5994898	78.24430084	143.5499115	0.0	-1.0	-1.0	-1.0	-1.0	43.61107874	352.0	0.0	1.0
0.60000002	0.35714287	0.83363426	0.58333333	60.12089157	115.90262604	0.06825236	-1.0	-1.0	-1.0	-1.0	88.71608877	500.0	1.0	1.0
0.54166669	0.35714287	0.65592593	0.57142857	44.67132568	150.97775269	0.0	-1.0	-1.0	-1.0	-1.0	129.35257912	395.0	2.0	1.0
0.44999999	0.42857143	0.61625	0.59863946	107.61075592	205.53994751	0.24573659	-1.0	-1.0	-1.0	-1.0	166.7373035	339.0	3.0	1.0
0.45454547	0.38461539	0.57024793	0.58974359	115.40756989	131.57691956	0.0	-1.0	-1.0	-1.0	-1.0	212.0286305	500.0	4.0	1.0
0.57024795	0.30769232	0.71813173	0.53846154	78.16486359	178.43678284	0.13018891	-1.0	-1.0	-1.0	-1.0	254.41516256	447.0	5.0	1.0
0.48760331	0.23076923	0.51997814	0.47337278	64.24124146	156.7538147	0.27756369	-1.0	-1.0	-1.0	-1.0	284.48646903	212.0	6.0	1.0
0.28925619	0.46153846	0.59559912	0.62721893	152.90046692	209.81234741	0.31944956	-1.0	-1.0	-1.0	-1.0	313.38719106	174.0	7.0	1.0
0.71900827	0.38461539	0.71149512	0.61538462	27.81790924	78.01136017	0.15266003	-1.0	-1.0	-1.0	-1.0	346.53903985	235.0	8.0	1.0
0.71074378	0.30769232	0.92354803	0.54832347	28.77691078	114.66447449	0.03576564	-1.0	-1.0	-1.0	-1.0	396.54156828	500.0	9.0	1.0
