train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.38036808	0.45945945	0.48302533	0.5	1028.40368652	1493.86547852	0.0	-1.0	-1.0	-1.0	-1.0	124.82710886	176.0	0.0	1.0
0.50613499	0.45945945	0.49923313	0.5	836.2144165	1266.32836914	0.0	-1.0	-1.0	-1.0	-1.0	247.78654599	158.0	1.0	1.0
0.45092025	0.45945945	0.48773006	0.5125	868.84320068	1361.29125977	0.0	-1.0	-1.0	-1.0	-1.0	368.49634099	133.0	2.0	1.0
0.3792049	0.47222221	0.47773756	0.5	1115.19140625	1451.37365723	0.0	-1.0	-1.0	-1.0	-1.0	493.06248808	198.0	3.0	1.0
0.36085626	0.47222221	0.46788991	0.5	1321.59448242	1561.28076172	0.0	-1.0	-1.0	-1.0	-1.0	607.70906425	34.0	4.0	1.0
0.45565748	0.47222221	0.50919769	0.5	849.57867432	1207.65014648	0.0	-1.0	-1.0	-1.0	-1.0	738.26381254	246.0	5.0	1.0
0.4648318	0.47222221	0.47853248	0.5	893.28594971	1548.00976562	0.0	-1.0	-1.0	-1.0	-1.0	861.43769264	150.0	6.0	1.0
0.44648319	0.47222221	0.47166812	0.5	1011.57366943	1562.12512207	0.0	-1.0	-1.0	-1.0	-1.0	981.04358387	131.0	7.0	1.0
0.40366971	0.47222221	0.47094801	0.5	1024.1776123	1526.33154297	0.0	-1.0	-1.0	-1.0	-1.0	1100.70803499	105.0	8.0	1.0
0.39143732	0.47222221	0.47400612	0.5	1048.36181641	1574.05700684	0.0	-1.0	-1.0	-1.0	-1.0	1227.6841073	199.0	9.0	1.0
