train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.5	1.0	0.68792517	1e-08	42.81430435	0.30556617	-1.0	-1.0	-1.0	-1.0	58.87459254	500.0	0.0	1.0
1.0	0.5	1.0	0.63095238	1e-08	53.506073	0.28515584	-1.0	-1.0	-1.0	-1.0	97.77815866	275.0	1.0	1.0
0.80833334	0.2857143	0.79346065	0.50255102	23.54438019	131.45079041	0.27031025	-1.0	-1.0	-1.0	-1.0	128.3164556	123.0	2.0	1.0
1.0	0.5714286	1.0	0.70918367	2e-08	40.95545578	0.37206605	-1.0	-1.0	-1.0	-1.0	165.40082335	208.0	3.0	1.0
1.0	0.53846157	1.0	0.72189349	0.0	34.89694214	0.3122553	-1.0	-1.0	-1.0	-1.0	208.56908441	325.0	4.0	1.0
0.66942149	0.30769232	0.66775949	0.53846154	83.43968201	182.03100586	0.0	-1.0	-1.0	-1.0	-1.0	239.12279081	103.0	5.0	1.0
1.0	0.53846157	1.0	0.7642998	0.0	22.00752068	0.31594419	-1.0	-1.0	-1.0	-1.0	282.96711302	357.0	6.0	1.0
1.0	0.53846157	1.0	0.78106509	0.0	27.71000481	0.34302512	-1.0	-1.0	-1.0	-1.0	319.70107603	211.0	7.0	1.0
0.89256197	0.38461539	0.88849805	0.58974359	12.91945648	147.22814941	0.0	-1.0	-1.0	-1.0	-1.0	353.56602144	153.0	8.0	1.0
0.79338843	0.23076923	0.80983767	0.48717949	22.25150681	124.49501038	-0.01879115	-1.0	-1.0	-1.0	-1.0	386.84971118	120.0	9.0	1.0
