train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.59134614	0.54166669	0.57107526	0.54166667	243.3581543	280.68951416	0.20851441	-1.0	-1.0	-1.0	-1.0	90.24294186	38.0	0.0	1.0
0.75	0.70833331	0.74386326	0.70833333	125.12409973	99.10164642	0.51298918	-1.0	-1.0	-1.0	-1.0	177.57919216	59.0	1.0	1.0
0.88995218	0.65217394	0.8609693	0.70075758	50.72606277	176.78710938	0.37057951	-1.0	-1.0	-1.0	-1.0	266.45650983	92.0	2.0	1.0
0.5119617	0.47826087	0.54828186	0.5	454.26046753	448.77304077	0.0	-1.0	-1.0	-1.0	-1.0	353.71348977	70.0	3.0	1.0
0.84688997	0.82608694	0.8470731	0.81818182	68.81463623	75.84531403	0.69084928	-1.0	-1.0	-1.0	-1.0	442.98944354	60.0	4.0	1.0
0.58851677	0.52173913	0.50717703	0.5	310.0211792	440.31411743	0.0	-1.0	-1.0	-1.0	-1.0	529.77821589	51.0	5.0	1.0
0.72727275	0.9130435	0.89123418	0.91287879	143.75447083	156.06625366	0.82575758	-1.0	-1.0	-1.0	-1.0	619.19091225	73.0	6.0	1.0
0.64593303	0.56521738	0.54477919	0.54545455	223.52928162	292.78018188	0.22268089	-1.0	-1.0	-1.0	-1.0	708.76270676	62.0	7.0	1.0
0.7368421	0.52173913	0.51196172	0.5	684.82904053	1348.2611084	0.0	-1.0	-1.0	-1.0	-1.0	814.94302106	347.0	8.0	1.0
0.76076555	0.69565219	0.70708088	0.68181818	113.72714996	184.5880127	0.47923384	-1.0	-1.0	-1.0	-1.0	903.88876367	69.0	9.0	1.0
